lat,lon,pickup_cluster
-4.26,110.69,5
-3.69,109.7,5
-2.63,109.44,5
-2.15,108.92,5
-1.98,108.51,5
-1.24,107.48,5
-0.16,106.73,5
0.92,106.32,5
1.13,105.47,5
1.24,105.09,5
1.28,104.18,5
38.85,118.08,0
38.74,119.03,0
38.54,120.66,0
38.05,122.15,0
37.52,122.95,0
37.33,122.96,0
37.08,122.96,0
35.79,122.97,0
34.51,122.97,0
33.22,122.96,0
32.37,122.98,0
31.96,123.11,0
30.74,123.49,0
29.51,123.19,0
28.27,122.9,0
27.45,122.7,0
27.07,122.83,0
25.9,122.94,0
24.76,122.53,0
23.62,122.2,0
22.85,122.45,0
22.47,122.57,0
21.33,122.93,0
20.18,123.29,0
19.04,123.66,0
18.28,123.9,0
17.9,124.02,0
16.73,124.38,0
15.57,124.73,0
14.41,125.08,0
13.63,125.32,0
13.23,125.44,0
12.04,125.81,0
10.84,126.16,0
9.63,126.5,0
8.83,126.73,0
8.41,126.8,0
7.14,126.98,5
5.87,127.14,5
4.59,127.29,5
3.75,127.15,5
3.35,127.08,5
2.15,126.88,5
0.95,126.68,5
-0.26,126.59,5
-1.07,126.62,5
-1.49,126.61,5
-2.63,126.25,5
-3.69,125.68,5
-4.97,125.56,5
-5.82,125.48,5
-6.28,125.45,5
-7.68,125.3,5
-8.73,124.66,5
-9.51,123.49,5
-10.07,122.73,5
-10.34,122.4,5
-11.56,122.47,5
-12.84,122.67,5
-14.13,122.83,5
-14.98,122.93,5
-15.39,123.05,5
-16.1,123.53,5
-3.8,114.46,5
-4.17,114.45,5
-4.55,115.08,5
-4.55,115.51,5
-4.22,116.65,5
-3.6,117.73,5
-2.78,118.52,5
-1.94,118.65,5
-1.53,118.75,5
-0.3,119.04,5
0.92,119.35,5
2.17,119.52,5
3.01,119.56,5
3.36,119.57,5
4.39,119.61,5
5.42,119.73,5
6.43,119.94,5
7.12,120.03,5
7.5,120.07,5
8.62,120.21,5
9.75,120.33,5
10.88,120.46,0
11.6,120.65,0
12.01,120.66,0
13.16,120.35,0
14.23,119.72,0
15.43,119.37,0
16.23,119.13,0
16.6,119.02,0
17.73,118.67,0
18.86,118.32,0
20,118.04,0
20.77,117.91,0
21.12,117.86,0
22.17,117.72,0
23.21,117.57,0
23.28,117.52,0
10.13,107.08,5
8.91,107.13,5
7.7,107.19,5
6.68,107.23,5
6.48,107.24,5
5.23,107.31,5
3.99,107.37,5
2.75,107.48,5
1.93,107.62,5
1.48,107.69,5
0.13,107.92,5
-1.22,108.15,5
-2.31,108.9,5
-3,109.47,5
-3.36,109.72,5
-3.88,110.84,5
-4.13,112.14,5
-4.38,113.43,5
-4.45,114.3,5
-4.44,114.76,5
-4.1,115.53,5
-3.92,115.8,5
-4.16,116.24,5
-3.31,116.78,5
-2.6,116.93,5
-2.28,116.99,5
-1.43,117.41,5
-0.64,117.99,5
0.15,118.57,5
0.68,118.95,5
1.06,119.02,5
2.18,119.22,5
3.3,119.42,5
4.41,119.62,5
5.17,119.68,5
5.55,119.76,5
6.68,119.96,5
7.83,120.11,5
8.98,120.25,5
9.75,120.33,5
10.14,120.39,5
11.31,120.54,0
12.48,120.39,0
13.6,120.05,0
14.35,119.8,0
14.75,119.7,0
15.96,119.55,0
17.18,119.5,0
18.33,119.9,0
19.08,120.22,0
19.5,120.37,0
20.74,120.82,0
21.98,121.27,0
23.12,121.98,0
23.97,122.2,0
24.35,122.36,0
25.51,122.85,0
26.67,123.34,0
27.83,123.83,0
28.6,124.17,0
28.97,124.32,0
30.03,124.5,0
30.88,123.58,0
31.09,123.19,0
19.73,109.12,0
19.63,108.87,0
18.49,108.49,0
17.63,108.63,0
17.19,108.77,0
15.85,109.16,0
14.48,109.44,0
13.09,109.59,5
12.17,109.53,5
11.78,109.5,5
10.63,109.39,5
9.5,109.19,5
8.41,108.81,5
7.68,108.55,5
7.3,108.39,5
6.16,107.91,5
5.02,107.44,5
3.79,107.51,5
2.97,107.5,5
2.57,107.6,5
1.37,107.88,5
0.17,108.14,5
-1.05,108.17,5
-1.85,108.35,5
-2.07,108.66,5
-2.91,109.54,5
-3.86,110.22,5
-4.03,111.48,5
-4.15,112.32,5
-4.21,112.73,5
-4.37,113.98,5
-4.36,115.21,5
-4.07,115.65,5
19.67,109.03,0
18.85,108.32,0
18,108.93,0
17.28,109.83,0
16.8,110.43,0
16.59,110.76,0
15.95,111.73,0
15.31,112.7,0
14.68,113.67,0
14.25,114.32,0
14.02,114.66,0
13.31,115.69,0
12.61,116.72,0
11.74,117.61,0
11.02,117.93,5
10.57,117.88,5
9.38,117.28,5
8.17,116.79,5
8.09,117.58,5
8.18,118.43,5
7.94,118.81,5
7.18,119.03,5
6.58,119.22,5
5.2,119.63,5
3.74,119.34,5
3.33,119.2,5
2.85,119.05,5
2.42,118.9,5
1.98,118.37,5
1.98,118.22,5
2.28,118.85,5
3.32,119.22,5
3.44,119.26,5
4.23,119.53,5
4.6,119.61,5
5.72,119.5,5
6.8,119.15,5
7.18,119.03,5
7.9,118.84,5
8.25,118.25,5
8.17,117.85,5
7.7,116.77,5
7.5,115.56,5
7.31,114.34,5
7.2,113.53,5
7.16,113.13,5
7.06,111.9,5
6.95,110.68,5
6.85,109.45,5
6.88,108.43,5
6.89,108.23,5
6.93,107.01,5
7.02,105.8,5
7.48,104.66,5
7.87,103.72,5
8.01,103.58,5
8.86,102.76,5
9.71,101.95,5
10.81,101.54,5
11.73,101.2,5
11.83,101.02,5
12.93,100.73,5
-0.27,117.7,5
-0.32,117.73,5
-1.19,117.6,5
-1.82,117.17,5
-2.1,117,5
-3.13,116.82,5
-4.07,116.37,5
-4.45,115.59,5
-4.47,114.9,5
-4.47,114.54,5
-4.39,113.45,5
-4.2,112.37,5
-4,111.3,5
-3.87,110.58,5
-3.74,110.23,5
-2.85,109.57,5
-2.31,108.68,5
-1.49,107.89,5
-0.92,107.38,5
-0.62,107.13,5
0.26,106.37,5
1.14,105.6,5
1.49,104.56,5
1.44,104.48,5
1.21,103.87,5
1.19,103.66,5
1.58,103.03,5
1.75,102.7,5
2.36,101.78,5
2.97,100.85,5
3.75,100.04,5
4.27,99.5,5
4.52,99.23,5
5.32,98.47,5
5.66,97.45,5
5.82,96.36,5
5.93,95.63,5
5.93,95.26,5
5.93,94.16,5
5.92,93.05,2
5.92,91.94,2
5.92,91.02,2
5.91,90.83,2
5.9,89.73,2
5.89,88.62,2
5.88,87.52,2
5.87,86.6,2
5.87,86.42,2
5.86,85.34,2
5.85,84.25,2
5.84,83.17,2
5.83,82.08,2
5.83,81.12,2
5.9,80.17,2
6.32,79.3,2
6.74,78.44,2
6.77,78.37,2
7.35,77.67,2
8.09,77,2
8.81,76.31,2
9.7,75.89,2
9.77,75.85,2
10.62,75.49,2
11.54,75.1,2
12.5,74.78,2
12.74,74.73,2
12.95,74.69,2
12.99,74.66,2
13.77,74.13,2
14.57,73.61,2
15.37,73.09,2
15.43,73.05,2
16.16,72.56,2
16.96,72.03,2
17.75,71.5,2
18.55,70.96,2
18.62,70.92,2
19.34,70.4,2
20.14,69.83,2
21.01,69.41,2
21.86,68.96,2
21.93,68.92,2
22.62,69.17,2
22.62,69.69,2
-4,115.77,5
-4.04,115.81,5
-3.56,116.6,5
-2.39,116.99,5
-1.68,117.37,5
-1.42,117.64,5
-0.5,118.29,5
0.47,118.9,5
1.54,119.25,5
2.3,119.33,5
2.69,119.39,5
3.86,119.56,5
5.04,119.68,5
6.2,119.9,5
6.97,120.07,5
7.31,120.17,5
8.36,120.48,5
9.42,120.6,5
10.49,120.47,0
11.17,120.47,0
11.57,120.56,0
12.77,120.27,0
13.84,119.62,0
14.87,118.91,0
15.57,118.43,0
15.87,118.17,0
16.76,117.36,0
17.66,116.56,0
18.55,115.74,0
19.15,115.2,0
19.43,114.97,0
20.29,114.29,0
21.33,114.05,0
-5.9,105.95,5
-5.87,106.64,5
-5.46,107.9,5
-5.21,109.23,5
-5.03,110.12,5
-5.02,110.58,5
-4.97,111.97,5
-4.93,113.36,5
-4.63,114.69,5
-4.18,115.5,5
21.08,87.85,2
20.98,87.81,2
19.72,87.29,2
19.62,87.25,2
18.5,86.8,2
17.29,86.31,2
16.07,85.83,2
14.86,85.34,2
14.45,85.18,2
13.6,84.85,2
12.32,84.35,2
11.05,83.85,2
9.78,83.35,2
9.35,83.18,2
8.48,82.92,2
7.17,82.5,2
6.13,81.65,2
5.17,80.67,2
4.85,80.35,2
4.25,79.7,2
3.36,78.74,2
2.46,77.77,2
1.57,76.81,2
1.27,76.48,2
0.66,75.83,2
-0.26,74.84,2
-1.18,73.85,2
-2.09,72.86,2
-2.4,72.53,2
-3.01,71.87,2
-3.93,70.88,2
-4.84,69.88,2
-5.76,68.88,2
-6.07,68.55,2
-6.68,67.89,2
-7.59,66.89,2
-8.51,65.9,2
-9.43,64.9,2
-9.73,64.57,2
-10.37,63.87,2
-11.32,62.82,2
-12.28,61.77,2
-13.23,60.72,2
-13.55,60.37,2
-14.16,59.69,2
-15.07,58.68,2
-15.98,57.66,6
-16.89,56.63,6
-17.35,56.12,6
-17.84,55.57,6
-18.81,54.47,6
-19.78,53.36,6
-20.75,52.24,6
-21.23,51.68,6
-21.75,51.17,6
-22.77,50.14,6
-23.79,49.09,6
-24.62,47.85,6
-25.03,47.23,6
-25.46,46.67,6
-25.94,45.33,6
-26.35,43.93,6
-26.75,42.52,6
-27.02,41.58,6
-27.17,41.09,6
-27.61,39.59,6
-28.06,38.1,6
-28.5,36.59,6
-28.8,35.58,6
-28.96,35.05,6
-29.43,33.44,6
-29.91,31.82,6
-30.88,30.58,6
-31.62,29.8,6
-32,29.52,6
-32.96,28.41,6
-33.86,27.2,6
-34.3,25.68,6
-34.6,24.37,1
-34.62,24.1,1
-34.76,22.53,1
-34.93,20.96,1
-34.82,19.4,1
-34.4,18.18,1
-34.32,17.95,1
-33.85,16.56,1
-33.37,15.17,1
-32.9,13.79,1
-32.5,12.65,1
-32.41,12.4,1
-31.89,10.92,1
-31.37,9.44,1
-30.85,7.98,1
-30.33,6.52,1
-29.83,5.11,1
-29.32,3.71,1
-28.82,2.32,1
-28.32,0.93,1
-27.78,-0.53,1
-27.25,-1.99,1
-26.72,-3.44,1
-26.18,-4.88,1
-25.65,-6.32,1
-25.12,-7.74,1
-24.59,-9.17,1
-24.06,-10.58,4
-23.97,-10.82,4
-23.52,-12.01,4
-22.97,-13.43,4
-22.43,-14.85,4
-21.89,-16.27,4
-21.8,-16.5,4
-21.35,-17.68,4
-20.8,-19.09,4
-20.26,-20.5,4
-19.71,-21.9,4
-19.53,-22.37,4
-19.17,-23.31,4
-18.62,-24.72,4
-18.07,-26.12,4
-17.52,-27.52,4
-17.33,-27.98,4
-16.96,-28.92,4
-16.4,-30.33,4
-15.84,-31.72,4
-15.28,-33.12,4
-15,-33.82,4
-14.73,-34.5,4
-14.19,-35.85,4
-13.65,-37.2,4
-13.12,-38.55,4
54.03,7.8,9
53.99,7.43,9
53.88,6.71,9
53.48,4.59,9
52.45,3.32,9
51.46,1.91,9
50.83,1.01,9
50.58,0.45,9
50.24,-1.53,9
49.9,-3.5,9
49.5,-5.42,9
49.07,-6.59,9
48.94,-7.11,9
48.55,-8.66,9
48.16,-10.2,9
47.77,-11.73,9
47.51,-12.74,9
47.4,-13.19,9
47.04,-14.55,9
46.69,-15.89,9
46.33,-17.22,9
46.03,-18.32,9
45.96,-18.57,9
45.56,-20.07,9
45.15,-21.56,9
44.75,-23.03,9
44.35,-24.5,9
43.9,-26.12,9
43.45,-27.72,9
43,-29.32,9
42.55,-30.9,9
42.47,-31.16,9
42.09,-32.48,9
41.63,-34.06,9
41.18,-35.63,9
40.72,-37.19,9
40.57,-37.71,9
40.25,-38.77,9
39.78,-40.36,9
39.3,-41.94,9
38.82,-43.5,9
38.59,-44.28,9
38.35,-45.06,9
37.88,-46.62,9
37.41,-48.16,9
36.93,-49.7,9
36.7,-50.47,9
36.47,-51.2,9
36.01,-52.67,9
35.55,-54.13,9
35.09,-55.59,7
34.78,-56.55,7
34.75,-56.66,7
34.62,-56.99,7
34.32,-58.39,7
34.16,-59.83,7
34,-61.26,7
33.89,-62.22,7
33.83,-62.71,7
33.66,-64.17,7
33.5,-65.64,7
33.33,-67.1,7
33.22,-68.08,7
33.15,-68.57,7
32.61,-69.9,7
31.89,-71.15,7
31.18,-72.38,7
30.59,-73.4,7
30.45,-73.59,7
29.62,-74.76,7
28.79,-75.92,7
28.11,-77.15,7
27.76,-78.32,7
27.7,-78.53,7
26.98,-79.27,7
25.84,-79.42,7
24.7,-79.6,7
24.2,-80.42,7
24.11,-80.63,7
23.8,-81.95,7
23.8,-83.33,7
23.97,-84.7,7
24.46,-85.69,7
24.58,-85.89,7
25.3,-87.07,7
26.14,-88.11,7
27.34,-88.63,7
28.35,-89.08,7
28.64,-89.43,7
28.39,-89.3,7
27.34,-89.35,7
26.29,-89.41,7
25.74,-89.44,7
25.52,-89.32,7
25.46,-89.17,7
25.13,-88.3,7
24.79,-87.44,7
24.45,-86.58,7
24.16,-85.87,7
24.1,-85.63,7
23.76,-84.21,7
23.51,-82.78,7
23.4,-81.32,7
23.38,-81.08,7
23.34,-80.42,7
23.22,-80.04,7
22.83,-78.89,7
22.36,-77.78,7
21.68,-76.83,7
21.39,-76.08,7
21.22,-75.7,7
20.9,-74.47,7
20.6,-73.23,7
20.3,-72,7
20.1,-71.17,7
20.05,-70.76,7
19.91,-69.53,7
19.24,-68.6,7
18.32,-67.82,7
17.79,-67.61,7
17.26,-67.45,7
16.85,-66.28,7
16.44,-65.11,7
16.02,-63.94,7
15.82,-63.36,7
15.46,-62.86,7
14.74,-61.87,7
14.16,-60.8,7
13.54,-59.74,7
13.23,-59.22,7
12.93,-58.69,7
12.32,-57.65,7
11.7,-56.61,7
11.09,-55.58,7
10.89,-55.23,7
10.47,-54.53,7
9.85,-53.47,7
9.23,-52.42,7
8.61,-51.37,7
8.4,-51.02,7
7.99,-50.32,7
7.37,-49.28,7
6.74,-48.24,7
6.12,-47.2,7
5.91,-46.86,7
5.51,-46.19,7
4.92,-45.19,7
4.32,-44.2,4
3.72,-43.2,4
3.52,-42.87,4
3.15,-42.25,4
2.6,-41.32,4
2.04,-40.4,4
1.48,-39.47,4
1.3,-39.16,4
0.9,-38.53,4
0.29,-37.57,4
-0.31,-36.61,4
-0.91,-35.66,4
-1.01,-35.5,4
-1.55,-34.7,4
-2.19,-33.74,4
-2.83,-32.78,4
-3.48,-31.82,4
-3.58,-31.66,4
-4.1,-30.9,4
-4.72,-29.98,4
-5.33,-29.06,4
-5.64,-28.6,4
-5.99,-28.07,4
-6.11,-27.9,4
-6.68,-27.04,4
-7.37,-26.02,4
-8.05,-24.99,4
-8.74,-23.95,4
-8.85,-23.78,4
-9.41,-22.94,4
-10.08,-21.93,4
-10.75,-20.92,4
-11.42,-19.9,4
-11.53,-19.73,4
-12.06,-18.93,4
-12.7,-17.96,4
-13.34,-16.99,4
-13.97,-16.01,4
-14.64,-14.97,4
-15.32,-13.92,4
-16,-12.87,4
-16.68,-11.82,4
-17.37,-10.74,4
-18.06,-9.67,4
-18.75,-8.58,1
-18.98,-8.22,1
-19.38,-7.6,1
-19.99,-6.63,1
-20.6,-5.67,1
-21.21,-4.69,1
-21.82,-3.72,1
-22.47,-2.67,1
-23.11,-1.63,1
-23.76,-0.57,1
-24.3,0.31,1
-24.39,0.45,1
-24.91,1.3,1
-25.43,2.15,1
-25.95,3.01,1
-26.38,3.73,1
-26.47,3.87,1
-26.96,4.69,1
-27.46,5.52,1
-27.95,6.35,1
-28.36,7.05,1
-28.44,7.18,1
-28.9,7.96,1
-29.36,8.75,1
-29.82,9.54,1
-30.2,10.2,1
-30.29,10.34,1
-30.8,11.23,1
-31.31,12.11,1
-31.82,13,1
-32.25,13.75,1
-32.35,13.92,1
-32.94,14.98,1
-33.53,16.04,1
-34.13,17.11,1
-34.52,17.82,1
-34.68,18.25,1
-35.09,19.55,1
-35.16,20.93,1
-35.09,22.33,1
-35.09,23.26,1
-34.98,23.66,1
-34.63,24.84,1
-34.29,26.02,6
-33.93,27.19,6
-33.66,27.95,6
-33.54,28.31,6
-33.17,29.39,6
-32.79,30.45,6
-32.4,31.5,6
-32.14,32.19,6
-32.01,32.57,6
-31.62,33.69,6
-31.22,34.8,6
-30.8,35.9,6
-30.59,36.44,6
-30.4,37.01,6
-29.99,38.14,6
-29.57,39.26,6
-29.15,40.37,6
-28.94,40.91,6
-28.74,41.46,6
-28.35,42.54,6
-27.95,43.62,6
-27.53,44.68,6
-27.33,45.21,6
-27.12,45.75,6
-26.71,46.83,6
-26.3,47.9,6
-25.89,48.97,6
-25.69,49.51,6
-25.46,50.1,6
-25,51.28,6
-24.54,52.45,6
-24.08,53.62,6
-23.93,54.01,6
-23.63,54.8,6
-23.17,55.97,6
-22.71,57.14,6
-22.25,58.31,6
-22.09,58.7,6
-21.8,59.47,6
-21.35,60.62,6
-20.89,61.77,6
-20.43,62.91,2
-20.35,63.09,2
-19.78,63.8,2
-19.1,64.64,2
-18.41,65.48,2
-17.73,66.32,2
-17.05,67.26,2
-16.38,68.21,2
-15.7,69.15,2
-15.03,70.09,2
-14.31,70.95,2
-13.59,71.8,2
-12.87,72.66,2
-12.15,73.51,2
-11.5,74.29,2
-10.85,75.06,2
-10.19,75.84,2
-9.54,76.61,2
-8.86,77.42,2
-8.17,78.22,2
-7.49,79.02,2
-6.92,79.69,2
-6.8,79.83,2
-6.09,80.66,2
-5.38,81.49,2
-4.67,82.32,2
-4.08,83.01,2
-3.96,83.16,2
-3.21,84.02,2
-2.47,84.89,2
-1.72,85.75,2
-1.1,86.47,2
-0.98,86.61,2
-0.27,87.44,2
0.44,88.27,2
1.15,89.1,2
1.63,89.65,2
1.88,89.94,2
2.63,90.81,2
3.38,91.68,2
4.13,92.55,2
4.63,93.13,2
4.89,93.43,2
5.67,94.32,5
6.27,95.31,5
5.94,96.37,5
5.57,97.06,5
5.43,97.43,5
4.9,98.45,5
4.18,99.37,5
3.45,100.28,5
2.93,100.85,5
2.69,101.23,5
1.86,102.31,5
1.16,103.47,5
1.21,103.69,5
1.25,104.09,5
1.27,104.27,5
2.21,104.76,5
3.24,105.15,5
4.06,105.88,5
4.59,106.38,5
4.86,106.56,5
5.68,107.11,5
6.49,107.65,5
7.31,108.19,5
7.85,108.56,5
8.06,108.66,5
8.69,108.97,5
9.32,109.27,5
9.95,109.58,5
10.37,109.79,5
10.61,109.78,5
11.33,109.77,5
12.04,109.86,5
12.71,110.13,5
13.16,110.32,5
13.46,110.27,5
14.35,110.12,0
15.24,109.97,0
16.08,109.64,0
16.64,109.42,0
16.95,109.18,0
17.9,108.47,0
18.92,108.07,0
20.08,108.2,0
20.85,108.28,0
21.5,108.4,0
22.78,120.09,0
22.34,120.2,0
21.32,120.87,0
20.63,121.32,0
20.37,121.53,0
19.61,122.18,0
18.88,122.87,0
18.14,123.55,0
17.65,124,0
17.46,124.18,0
16.9,124.71,0
16.33,125.24,0
15.77,125.77,0
15.4,126.12,0
15.15,126.29,0
14.43,126.77,0
13.7,127.26,0
12.97,127.74,0
12.49,128.07,0
12.26,128.32,0
11.57,129.08,0
10.89,129.83,0
10.2,130.59,0
9.86,130.96,0
9.42,131.41,0
8.54,132.31,0
7.66,133.2,0
6.78,134.09,0
6.33,134.54,0
5.91,134.99,0
5.05,135.91,0
4.2,136.82,5
3.35,137.73,5
2.92,138.19,5
2.48,138.66,5
1.6,139.59,5
0.72,140.53,5
-0.16,141.47,5
-0.6,141.94,5
-1.02,142.4,5
-1.87,143.34,5
-2.72,144.28,5
-3.57,145.22,5
-3.85,145.54,5
-4.36,146.22,5
-5.17,147.21,5
-6.14,147.99,5
-6.82,149.08,5
-7.05,149.44,5
-7.53,150.15,5
-8.25,151.2,5
-9.38,151.63,5
-10.59,151.96,5
-10.95,152.09,5
-11.78,152.25,5
-13.03,152.48,5
-14.28,152.72,5
-15.53,152.96,5
-15.95,153.04,5
-16.76,153.18,5
-17.98,153.39,5
-19.2,153.6,5
-20.41,153.82,5
-20.82,153.89,5
-21.69,154.08,5
-23.05,154.03,5
-24.41,153.98,5
-25.75,153.75,5
-26.19,153.63,5
-26.62,153.46,5
-26.64,153.24,5
-26.07,153.7,5
-25.02,153.9,5
-23.94,153.97,5
-22.86,154.04,5
-22.5,154.06,5
-21.74,154.08,5
-20.61,153.89,5
-19.48,153.69,5
-18.35,153.5,5
-17.97,153.43,5
-17.25,153.3,5
-16.17,153.08,5
-15.09,152.86,5
-14.01,152.65,5
-13.65,152.57,5
-12.87,152.42,5
-11.7,152.18,5
-10.54,151.96,5
-9.44,151.6,5
-9.05,151.54,5
-8.37,151.42,5
-7.78,150.62,5
-7.24,149.75,5
-6.7,148.87,5
-6.43,148.43,5
-6.18,148.02,5
-5.66,147.22,5
-4.99,146.59,5
-4.21,146.04,5
-3.87,145.71,5
-3.53,145.4,5
-2.85,144.77,5
-2.17,144.15,5
-1.49,143.52,5
-1.12,143.25,5
-0.68,142.97,5
0.21,142.39,5
1.1,141.81,5
1.99,141.24,5
2.44,140.95,5
2.89,140.65,5
3.8,140.06,0
4.71,139.47,0
5.62,138.88,0
6.08,138.58,0
6.57,138.27,0
7.54,137.63,0
8.51,137,0
9.48,136.36,0
9.97,136.04,0
10.43,135.74,0
11.35,135.13,0
12.28,134.52,0
13.2,133.9,0
13.66,133.59,0
14.12,133.29,0
15.02,132.69,0
15.93,132.08,0
16.83,131.47,0
17.43,131.06,0
17.71,130.87,0
18.54,130.3,0
19.37,129.73,0
20.2,129.16,0
20.76,128.78,0
21.03,128.59,0
21.83,128.02,0
22.64,127.46,0
23.45,126.89,0
23.98,126.5,0
24.22,126.34,0
24.94,125.83,0
25.84,125.22,0
26.73,124.6,0
27.33,124.19,0
27.64,123.97,0
28.56,123.34,0
29.49,122.7,0
29.56,122.64,0
9.78,99.52,5
9.76,100.33,5
8.64,100.88,5
7.73,101.38,5
7.62,101.55,5
6.97,102.52,5
6.23,103.41,5
5.26,104.07,5
4.38,104.48,5
4.21,104.52,5
3.14,104.73,5
2.1,105.02,5
1.15,105.54,5
0.6,106.02,5
0.23,106.21,5
-0.88,106.79,5
-1.98,107.37,5
-2.6,108.4,5
-2.67,109.22,5
-2.74,109.61,5
-3.78,110.13,5
-4.39,111.09,5
-4.57,112.26,5
-4.45,113.05,5
-4.47,113.44,5
-4.34,114.58,5
-4.05,115.6,5
-4.03,115.75,5
-4.17,116.4,5
-3.65,116.9,5
-3.48,117.22,5
-2.84,118.09,5
-1.81,118.44,5
-0.76,118.77,5
-0.07,118.98,5
0.24,119.16,5
1.2,119.56,5
2.26,119.58,5
3.33,119.6,5
4.03,119.62,5
4.37,119.62,5
5.37,119.73,5
6.36,119.93,5
7.33,120.21,5
7.98,120.4,5
8.34,120.44,5
9.39,120.55,5
10.45,120.6,0
11.44,120.52,0
12.13,120.58,0
12.49,120.53,0
13.36,119.92,0
14.17,119.19,0
14.98,118.46,0
15.52,117.97,0
15.82,117.74,0
16.71,117.06,0
17.61,116.38,0
18.5,115.69,0
19.1,115.23,0
19.39,115.01,0
20.28,114.37,0
21.29,113.95,0
21.83,113.85,0
-4.05,115.65,5
-4.23,116.69,5
-3.78,117.78,5
-3.33,118.45,5
-3.02,118.64,5
-1.78,118.79,5
-0.55,118.93,5
0.66,119.2,5
1.45,119.45,5
1.77,119.55,5
2.75,119.62,5
3.75,119.62,5
4.74,119.62,5
5.4,119.57,5
5.75,119.52,5
6.71,119.89,5
7.68,120.25,5
8.72,120.37,5
9.42,120.45,5
9.75,120.47,5
10.76,120.53,0
11.76,120.53,0
12.71,120.29,0
13.33,120.03,0
13.68,119.91,0
14.74,119.6,0
15.8,119.39,0
16.9,119.48,0
17.63,119.53,0
17.92,119.54,0
18.77,119.58,0
19.62,119.61,0
20.47,119.64,0
21.03,119.67,0
21.37,119.73,0
22.38,119.93,0
23.41,119.91,0
24.15,119.41,0
24.65,119,0
24.85,119.07,0
24.8,119.05,0
24.65,119.59,0
23.46,119.89,0
22.18,119.88,0
21.33,119.8,0
20.92,119.77,0
19.7,119.68,0
18.47,119.59,0
17.25,119.51,0
16.43,119.45,0
16.02,119.42,0
14.81,119.67,0
13.6,119.94,0
12.45,120.4,0
11.67,120.5,0
11.22,120.53,0
9.9,120.55,5
8.58,120.4,5
7.33,119.94,5
6.5,119.63,5
6.08,119.5,5
4.74,119.54,5
3.41,119.58,5
2.08,119.62,5
1.27,119.28,5
0.83,119.09,5
0.57,117.97,5
0.55,117.77,5
0.59,118.37,5
1.25,119.27,5
2.05,119.62,5
2.42,119.62,5
3.55,119.62,5
4.67,119.62,5
5.79,119.51,5
6.52,119.63,5
6.88,119.75,5
7.96,120.1,5
9.05,120.41,5
10.18,120.5,5
10.93,120.57,0
11.31,120.53,0
12.44,120.53,0
13.48,120.08,0
14.54,119.66,0
15.27,119.43,0
15.62,119.31,0
16.69,118.93,0
17.76,118.54,0
18.82,118.16,0
19.53,117.9,0
19.87,117.8,0
20.87,117.52,0
21.87,117.22,0
22.87,116.93,0
22.92,116.92,0
0.03,117.67,5
0.15,117.9,5
0.64,118.82,5
1.53,119.21,5
2.57,119.35,5
3.27,119.45,5
3.59,119.49,5
4.54,119.62,5
5.51,119.65,5
6.27,120.15,5
6.65,120.67,5
6.9,120.94,5
7.15,121.22,5
7.68,121.8,5
8.47,122.68,5
9.3,123.35,5
10.03,123.35,0
10.37,123.55,0
11.41,124.04,0
12.48,124.24,0
13.42,124.66,0
14.2,124.55,0
14.58,124.56,0
15.73,124.6,0
16.88,124.64,0
17.99,124.41,0
18.72,124.17,0
19.02,124.12,0
19.95,123.97,0
20.88,123.83,0
21.8,123.68,0
22.42,123.58,0
22.74,123.55,0
23.71,123.47,0
24.67,123.38,0
25.64,123.29,0
26.28,123.23,0
26.57,123.25,0
27.41,123.29,0
28.26,123.34,0
29.1,123.39,0
29.67,123.42,0
29.87,123.39,0
30.48,123.32,0
30.99,122.99,0
31.11,122.57,0
10.25,107.15,5
9.89,108.3,5
9.57,109.35,5
9.46,109.55,5
8.79,110.74,5
8.38,111.98,5
8.41,113.35,5
8.48,114.48,5
8.47,114.71,5
7.79,115.57,5
7.62,116.78,5
7.71,118.12,5
7.37,119.12,5
7.22,119.27,5
6.15,119.63,5
4.91,119.62,5
3.68,119.61,5
2.88,119.4,5
2.5,119.34,5
1.37,119.15,5
0.53,118.53,5
0.02,117.62,5
-3.92,115.67,5
-4.14,116.39,5
-3.12,116.82,5
-2.34,116.99,5
-2.11,117.29,5
-1.42,118.18,5
-0.53,118.75,5
0.57,119.02,5
1.3,119.21,5
1.65,119.25,5
2.71,119.38,5
3.77,119.51,5
4.82,119.61,5
5.51,119.75,5
5.86,119.8,5
6.89,119.95,5
7.93,120.1,5
8.97,120.25,5
9.66,120.3,5
10.02,120.34,5
11.1,120.49,0
12.16,120.64,0
13.16,120.33,0
13.78,119.94,0
14.07,119.74,0
14.93,119.13,0
15.79,118.52,0
16.65,117.91,0
17.22,117.5,0
17.53,117.28,0
18.44,116.64,0
19.35,115.99,0
20.26,115.33,0
20.87,114.89,0
21.22,114.75,0
22.13,114.34,0
22.12,114.19,0
21.98,113.87,0
1.94,118.16,5
1.64,118.97,5
0.92,119.07,5
0.51,119.08,5
-0.66,118.95,5
-1.76,118.46,5
-2.61,117.65,5
-3.1,117.02,5
-3.42,116.81,5
-4.34,116.13,5
-4.7,115.08,5
-4.64,113.97,5
-4.41,113.25,5
-4.37,112.88,5
-4.21,111.79,5
-3.98,110.72,5
-3.72,109.68,5
-2.99,109.59,5
-2.72,109.4,5
-2.08,108.66,5
-1.46,107.92,5
-0.73,107.23,5
-0.25,106.77,5
0,106.52,5
