,pickup_cluster,lat,lon
16949,2,-1.25,73.58
16950,2,-1.69,72.54
16951,2,-2.03,71.72
16952,2,-2.35,71.35
16953,2,-3.25,70.29
16954,2,-4.15,69.24
16955,2,-4.45,68.88
16956,2,-4.73,68.09
16957,2,-5.16,66.92
16958,2,-5.59,65.74
16959,2,-6.02,64.56
16960,2,-6.17,64.17
16961,2,-6.48,63.31
16962,2,-6.94,62.01
16963,2,-7.4,60.71
16964,2,-7.87,59.42
16965,2,-8.02,58.98
16966,2,-8.33,58.11
16967,2,-8.8,56.81
16968,2,-9.27,55.5
16969,6,-9.74,54.19
16970,6,-9.97,53.53
16971,6,-10.2,52.88
16972,6,-10.67,51.57
16973,6,-11.14,50.27
16974,6,-11.61,48.96
16975,6,-11.85,48.3
16976,6,-12.08,47.65
16977,6,-13.02,46.69
16978,6,-14.05,45.78
16979,6,-15.01,44.8
16980,6,-15.35,44.2
16981,6,-15.68,43.64
16982,6,-16.35,42.51
16983,6,-17.0,41.37
16984,6,-17.68,40.25
16985,6,-18.2,39.88
16986,6,-18.73,39.59
16987,6,-19.8,39.01
16988,6,-20.86,38.42
16989,6,-21.92,37.83
16990,6,-22.63,37.43
16991,6,-23.01,37.22
16992,6,-24.16,36.57
16993,6,-25.27,35.86
16994,6,-26.37,35.11
16995,6,-27.1,34.6
16996,6,-27.41,34.31
16997,6,-28.33,33.46
16998,6,-29.25,32.59
16999,6,-30.17,31.72
17000,6,-30.78,31.13
17001,6,-31.09,30.79
17002,6,-32.03,29.76
17003,6,-32.96,28.72
17004,6,-33.75,27.52
17005,6,-34.28,26.72
17006,6,-34.34,26.2
17007,1,-34.51,24.66
17008,1,-34.69,23.11
17009,1,-34.86,21.56
17010,1,-34.98,20.27
17011,1,-35.0,20.0
17012,1,-34.75,18.47
17013,1,-34.12,17.09
17014,1,-33.49,15.72
17015,1,-32.97,14.58
17016,1,-32.88,14.35
17017,1,-32.3,12.97
17018,1,-31.83,11.54
17019,1,-31.3,10.15
17020,1,-30.77,9.05
17021,1,-30.65,8.83
17022,1,-29.93,7.53
17023,1,-29.21,6.24
17024,1,-28.51,4.95
17025,1,-28.1,3.78
17026,1,-28.02,3.55
17027,1,-27.54,2.13
17028,1,-27.05,0.72
17029,1,-26.57,-0.69
17030,1,-26.08,-2.08
17031,1,-25.27,-3.28
17032,1,-24.47,-4.47
17033,1,-23.66,-5.64
17034,1,-22.85,-6.82
17035,1,-22.07,-8.0
17036,1,-21.29,-9.17
17037,4,-20.5,-10.32
17038,4,-19.73,-11.49
17039,4,-19.6,-11.68
17040,4,-18.98,-12.69
17041,4,-18.22,-13.88
17042,4,-17.44,-15.05
17043,4,-16.66,-16.22
17044,4,-16.53,-16.42
17045,4,-15.9,-17.39
17046,4,-15.15,-18.55
17047,4,-14.4,-19.71
17048,4,-13.64,-20.86
17049,4,-13.52,-21.05
17050,4,-12.9,-22.0
17051,4,-12.15,-23.15
17052,4,-11.4,-24.28
17053,4,-10.65,-25.41
17054,4,-10.4,-25.78
17055,4,-9.89,-26.54
17056,4,-9.13,-27.67
17057,4,-8.35,-28.79
17058,4,-7.6,-29.92
17059,4,-7.35,-30.3
17060,4,-6.86,-31.12
17061,4,-6.12,-32.34
17062,4,-5.36,-33.55
17063,4,-4.57,-34.74
17064,4,-4.17,-35.33
17065,4,-3.86,-35.99
17066,4,-3.24,-37.31
17067,4,-2.62,-38.63
17068,4,-2.03,-39.96
17069,4,-1.82,-40.65
17070,4,-1.82,-40.65
17071,4,-1.61,-41.29
17072,4,-1.19,-42.58
17073,4,-0.82,-43.88
17074,4,-0.49,-45.19
17075,4,-0.45,-45.87
17076,4,-0.44,-46.49
17077,4,-0.4,-47.37
17078,4,-0.23,-47.9
17079,4,0.09,-47.19
17080,4,-0.0,-46.12
17081,4,-0.23,-45.58
17082,4,-0.41,-45.05
17083,4,-0.76,-43.97
17084,4,-1.1,-42.9
17085,4,-1.45,-41.82
17086,4,-1.62,-41.28
17087,4,-1.8,-40.81
17088,4,-2.15,-39.87
17089,4,-2.51,-38.93
17090,4,-2.93,-38.02
17091,4,-3.15,-37.57
17092,4,-3.39,-37.07
17093,4,-3.87,-36.08
17094,4,-4.35,-35.09
17095,4,-5.11,-34.31
17096,4,-5.38,-34.07
17097,4,-5.99,-33.52
17098,4,-6.91,-32.69
17099,4,-7.83,-31.85
17100,4,-8.74,-31.02
17101,4,-9.05,-30.73
17102,4,-9.65,-30.18
17103,4,-10.55,-29.34
17104,4,-11.45,-28.5
17105,4,-12.35,-27.66
17106,4,-12.65,-27.37
17107,4,-13.25,-26.79
17108,4,-14.15,-25.92
17109,4,-15.05,-25.05
17110,4,-15.95,-24.17
17111,4,-16.1,-24.02
17112,4,-16.85,-23.26
17113,4,-17.76,-22.33
17114,4,-18.65,-21.4
17115,4,-19.55,-20.46
17116,4,-19.7,-20.3
17117,4,-20.28,-19.42
17118,4,-20.84,-18.25
17119,4,-21.38,-17.06
17120,4,-21.9,-15.87
17121,4,-22.43,-14.69
17122,4,-22.95,-13.5
17123,4,-23.46,-12.3
17124,4,-23.6,-11.95
17125,4,-23.97,-11.13
17126,1,-24.48,-10.0
17127,1,-24.98,-8.86
17128,1,-25.51,-7.73
17129,1,-26.05,-6.6
17130,1,-26.59,-5.49
17131,1,-27.12,-4.37
17132,1,-27.66,-3.25
17133,1,-28.18,-2.12
17134,1,-28.76,-0.99
17135,1,-29.32,0.15
17136,1,-29.88,1.3
17137,1,-30.33,2.27
17138,1,-30.43,2.46
17139,1,-30.97,3.68
17140,1,-31.51,4.91
17141,1,-32.03,6.16
17142,1,-32.45,7.2
17143,1,-32.51,7.43
17144,1,-32.89,8.83
17145,1,-33.24,10.23
17146,1,-33.55,11.66
17147,1,-33.8,12.85
17148,1,-33.85,13.08
17149,1,-34.14,14.44
17150,1,-34.43,15.81
17151,1,-34.72,17.18
17152,1,-34.92,18.1
17153,1,-35.02,18.58
17154,1,-35.15,20.05
17155,1,-35.13,21.53
17156,1,-35.06,23.01
17157,1,-35.08,24.0
17158,1,-35.05,24.45
17159,6,-34.96,25.81
17160,6,-34.89,27.16
17161,6,-34.85,28.52
17162,6,-34.83,29.2
17163,6,-34.78,29.87
17164,6,-34.68,31.21
17165,6,-34.57,32.55
17166,6,-34.47,33.88
17167,6,-34.42,34.55
17168,6,-34.37,35.23
17169,6,-34.27,36.59
17170,6,-34.16,37.94
17171,6,-34.05,39.29
17172,6,-34.0,39.97
17173,6,-33.95,40.66
17174,6,-33.85,42.05
17175,6,-33.75,43.43
17176,6,-33.65,44.81
17177,6,-33.6,45.5
17178,6,-33.56,46.21
17179,6,-33.46,47.64
17180,6,-33.35,49.05
17181,6,-33.24,50.47
17182,6,-33.2,50.93
17183,6,-33.14,51.91
17184,6,-33.03,53.37
17185,6,-32.93,54.84
17186,6,-32.81,56.3
17187,6,-32.78,56.78
17188,6,-32.72,57.76
17189,6,-32.61,59.21
17190,6,-32.49,60.66
17191,6,-32.35,62.11
17192,6,-32.3,62.58
17193,6,-32.13,63.5
17194,6,-31.88,64.88
17195,6,-31.61,66.25
17196,6,-31.33,67.61
17197,6,-31.28,67.83
17198,6,-31.03,68.98
17199,6,-30.72,70.34
17200,2,-30.38,71.7
17201,2,-30.04,73.04
17202,2,-29.98,73.27
17203,2,-29.68,74.38
17204,2,-29.31,75.71
17205,2,-28.92,77.02
17206,2,-28.53,78.33
17207,2,-28.47,78.55
17208,2,-28.12,79.62
17209,2,-27.43,80.71
17210,2,-26.62,81.71
17211,2,-25.8,82.7
17212,2,-25.67,82.87
17213,2,-25.02,83.66
17214,2,-24.24,84.6
17215,2,-23.46,85.53
17216,2,-22.68,86.46
17217,2,-22.55,86.62
17218,2,-21.89,87.41
17219,2,-21.09,88.34
17220,2,-20.29,89.27
17221,2,-19.5,90.2
17222,2,-18.72,91.11
17223,2,-17.94,92.01
17224,2,-17.16,92.91
17225,2,-16.37,93.8
17226,2,-15.56,94.73
17227,2,-14.76,95.65
17228,5,-13.95,96.57
17229,5,-13.13,97.48
17230,5,-12.36,98.35
17231,5,-11.59,99.21
17232,5,-10.82,100.07
17233,5,-10.17,100.78
17234,5,-10.04,100.92
17235,5,-9.28,101.77
17236,5,-8.52,102.61
17237,5,-7.77,103.45
17238,5,-7.13,104.15
17239,5,-7.01,104.29
17240,5,-6.38,105.17
17241,5,-5.68,105.96
17242,5,-5.26,106.81
17243,5,-4.83,107.62
17244,5,-4.75,107.79
17245,5,-4.23,108.86
17246,5,-3.46,109.55
17247,5,-2.32,109.34
17248,5,-1.98,108.42
17249,5,-1.84,108.28
17250,5,-0.94,107.5
17251,5,-0.03,106.73
17252,5,1.0,106.42
17253,5,1.75,107.07
17254,5,1.9,107.21
17255,5,2.83,108.05
17256,5,3.7,108.94
17257,5,4.72,109.64
17258,5,5.63,110.15
17259,5,5.82,110.23
17260,5,6.97,110.72
17261,5,8.12,111.2
17262,5,9.18,111.84
17263,5,10.0,112.48
17264,5,10.16,112.61
17265,5,11.12,113.36
17266,5,12.08,114.12
17267,0,13.04,114.87
17268,0,13.83,115.52
17269,0,13.99,115.64
17270,0,14.92,116.38
17271,0,15.85,117.13
17272,0,16.78,117.88
17273,0,17.4,118.38
17274,0,17.7,118.63
17275,0,18.61,119.37
17276,0,19.51,120.12
17277,0,20.4,120.9
17278,0,20.97,121.45
17279,0,21.38,121.4
17280,0,22.56,121.62
17281,0,23.69,122.21
17282,0,24.88,122.68
17283,0,25.67,123.0
17284,0,26.07,123.1
17285,0,27.28,123.39
17286,0,28.49,123.67
17287,0,29.71,123.93
17288,0,30.53,123.93
17289,0,30.95,123.93
17290,0,32.2,123.94
17291,0,33.43,123.88
17292,0,34.67,123.71
17293,0,35.5,123.6
17294,0,35.92,123.55
17295,0,37.13,123.4
17296,0,37.19,123.37
17297,0,37.72,123.12
17298,0,38.02,122.37
17299,0,38.57,120.92
17300,0,38.7,119.85
17301,0,38.81,119.31
17302,0,38.85,118.47
17303,0,22.1,114.23
17304,0,20.8,114.53
17305,0,19.38,114.11
17306,0,18.43,113.83
17307,0,17.97,113.7
17308,0,16.59,113.31
17309,0,15.29,113.13
17310,0,14.57,114.4
17311,0,14.08,115.25
17312,0,13.97,115.72
17313,0,13.63,117.13
17314,0,13.29,118.54
17315,0,12.95,119.95
17316,0,12.25,120.47
17317,0,11.79,120.66
17318,5,10.31,120.39
17319,5,8.8,120.23
17320,5,7.3,120.04
17321,5,6.3,119.92
17322,5,5.79,119.81
17323,5,4.27,119.6
17324,5,2.72,119.54
17325,5,1.18,119.44
17326,5,0.45,118.72
17327,5,0.16,118.33
17328,5,-0.22,117.83
17329,5,-0.27,117.73
17330,5,0.24,118.57
17331,5,1.07,119.27
17332,5,1.82,119.32
17333,5,2.18,119.35
17334,5,3.27,119.47
17335,5,4.36,119.58
17336,5,5.44,119.71
17337,5,6.15,119.88
17338,5,6.54,119.93
17339,5,7.72,120.06
17340,5,8.89,120.19
17341,5,10.01,120.47
17342,0,10.8,120.43
17343,0,11.18,120.48
17344,0,12.32,120.42
17345,0,13.42,120.09
17346,0,14.54,119.81
17347,0,15.29,119.65
17348,0,15.64,119.66
17349,0,16.7,119.67
17350,0,17.75,119.69
17351,0,18.81,119.71
17352,0,19.52,119.72
17353,0,19.86,119.73
17354,0,20.89,119.77
17355,0,21.92,119.8
17356,0,22.95,119.84
17357,0,23.63,119.88
17358,0,23.87,120.06
17359,0,24.23,120.33
17360,0,21.42,114.45
17361,0,21.28,114.91
17362,0,20.25,115.7
17363,0,19.16,116.44
17364,0,18.43,116.93
17365,0,18.05,117.16
17366,0,16.9,117.83
17367,0,15.76,118.49
17368,0,14.61,119.15
17369,0,13.85,119.6
17370,0,13.47,119.83
17371,0,12.35,120.51
17372,0,11.17,120.45
17373,5,9.87,120.33
17374,5,9.0,120.28
17375,5,8.55,120.21
17376,5,7.21,120.01
17377,5,5.87,119.79
17378,5,4.52,119.63
17379,5,4.02,118.98
17380,5,3.93,118.59
17381,5,3.95,118.25
17382,5,3.93,118.18
17383,5,4.05,119.2
17384,5,4.9,119.67
17385,5,5.61,119.8
17386,5,5.99,119.85
17387,5,7.13,120.01
17388,5,8.26,120.18
17389,5,9.41,120.28
17390,5,10.17,120.34
17391,0,10.55,120.36
17392,0,11.62,120.68
17393,0,12.66,120.49
17394,0,13.64,119.93
17395,0,14.39,119.83
17396,0,14.76,119.75
17397,0,15.88,119.54
17398,0,16.99,119.63
17399,0,18.1,119.85
17400,0,18.84,120.0
17401,0,19.23,120.15
17402,0,20.39,120.64
17403,0,21.54,121.13
17404,0,22.69,121.65
17405,0,23.45,122.0
17406,0,23.82,122.15
17407,0,24.94,122.55
17408,0,26.09,122.83
17409,0,27.24,123.11
17410,0,28.0,123.31
17411,0,28.36,123.38
17412,0,29.41,123.62
17413,0,30.46,123.64
17414,0,31.08,123.1
17415,5,-4.01,115.76
17416,5,-4.43,116.29
17417,5,-3.88,116.66
17418,5,-3.84,117.01
17419,5,-3.63,118.03
17420,5,-2.63,118.4
17421,5,-1.56,118.57
17422,5,-0.88,118.8
17423,5,-0.57,118.94
17424,5,0.4,119.23
17425,5,1.42,119.34
17426,5,2.44,119.45
17427,5,3.12,119.52
17428,5,3.5,119.55
17429,5,4.64,119.62
17430,5,5.76,119.8
17431,5,6.74,120.24
17432,5,7.5,120.28
17433,5,7.85,120.33
17434,5,8.92,120.47
17435,5,9.99,120.45
17436,0,11.06,120.35
17437,0,11.66,120.69
17438,0,12.0,120.75
17439,0,12.97,120.08
17440,0,14.04,119.58
17441,0,15.12,119.1
17442,0,15.84,118.78
17443,0,16.14,118.57
17444,0,17.04,117.94
17445,0,17.93,117.31
17446,0,18.83,116.67
17447,0,19.43,116.25
17448,0,19.7,116.01
17449,0,20.51,115.29
17450,0,21.32,114.57
17451,0,21.6,113.99
17452,5,3.92,103.5
17453,5,3.62,104.23
17454,5,3.37,104.55
17455,5,2.32,105.14
17456,5,1.24,105.71
17457,5,0.23,106.36
17458,5,-0.4,106.87
17459,5,-0.73,107.13
17460,5,-1.74,107.92
17461,5,-2.2,109.06
17462,5,-3.24,109.53
17463,5,-3.81,109.92
17464,5,-3.93,110.28
17465,5,-4.22,111.41
17466,5,-4.43,112.56
17467,5,-4.47,113.72
17468,5,-4.49,114.5
17469,5,-4.43,114.88
17470,5,-4.09,115.57
17471,0,31.57,122.68
17472,0,31.5,122.76
17473,0,30.66,123.46
17474,0,30.3,123.45
17475,0,29.95,123.43
17476,0,29.6,123.41
17477,0,28.56,123.32
17478,0,27.51,123.24
17479,0,26.46,123.15
17480,0,25.77,123.1
17481,0,25.5,123.0
17482,0,25.36,122.95
17483,0,24.62,122.57
17484,0,23.74,122.12
17485,0,22.86,121.67
17486,0,22.27,121.37
17487,0,21.92,121.27
17488,0,20.88,120.97
17489,0,19.85,120.67
17490,0,18.81,120.38
17491,0,18.12,120.18
17492,0,17.74,120.07
17493,0,16.62,119.72
17494,0,15.46,119.66
17495,0,14.3,119.78
17496,0,13.52,119.87
17497,0,13.17,120.02
17498,0,12.19,120.59
17499,0,11.21,120.54
17500,5,10.08,120.41
17501,5,9.33,120.3
17502,5,8.97,120.25
17503,5,7.89,120.09
17504,5,6.81,119.93
17505,5,5.72,119.77
17506,5,5.45,119.73
17507,5,5.02,119.63
17508,5,4.68,119.61
17509,5,3.67,119.54
17510,5,2.65,119.48
17511,5,1.64,119.41
17512,5,0.97,119.37
17513,5,0.67,119.25
17514,5,-0.12,118.78
17515,5,-0.78,118.09
17516,5,-1.44,117.41
17517,5,-1.88,116.97
17518,5,-2.18,116.92
17519,5,-2.99,116.64
17520,5,-3.23,116.4
17521,5,-3.17,116.42
17522,5,-2.36,116.95
17523,5,-1.37,117.39
17524,5,-0.78,117.88
17525,5,-0.57,118.19
17526,5,0.11,119.06
17527,5,1.1,119.55
17528,5,2.22,119.56
17529,5,2.97,119.57
17530,5,3.34,119.59
17531,5,4.47,119.64
17532,5,5.59,119.77
17533,5,6.7,119.96
17534,5,7.45,120.05
17535,5,7.82,120.1
17536,5,8.94,120.25
17537,5,10.06,120.41
17538,0,11.19,120.54
17539,0,11.87,120.78
17540,0,12.16,120.6
17541,0,13.11,120.03
17542,0,14.17,119.79
17543,0,15.27,119.67
17544,0,16.0,119.58
17545,0,16.37,119.54
17546,0,17.43,119.75
17547,0,18.48,120.16
17548,0,19.52,120.56
17549,0,20.22,120.83
17550,0,20.59,120.93
17551,0,21.69,121.22
17552,0,22.74,121.66
17553,0,23.78,122.17
17554,0,24.47,122.52
17555,0,24.79,122.7
17556,0,25.79,123.19
17557,0,26.89,123.25
17558,0,27.98,123.32
17559,0,28.72,123.37
17560,0,29.06,123.4
17561,0,30.08,123.45
17562,0,30.99,123.31
17563,0,31.12,122.8
17564,0,30.5,122.42
17565,0,30.44,123.02
17566,0,29.29,122.92
17567,0,28.23,122.43
17568,0,27.55,122.02
17569,0,27.23,121.78
17570,0,26.25,121.06
17571,0,25.27,120.35
17572,0,24.3,119.65
17573,0,23.65,119.18
17574,0,23.24,119.15
17575,0,22.08,118.76
17576,0,20.97,118.12
17577,0,19.87,117.49
17578,0,19.13,117.07
17579,0,18.77,116.84
17580,0,17.7,116.18
17581,0,16.62,115.51
17582,0,15.53,114.89
17583,0,14.83,114.42
17584,0,14.5,114.15
17585,0,13.49,113.35
17586,5,12.48,112.55
17587,5,11.47,111.76
17588,5,10.8,111.23
17589,5,10.47,110.98
17590,5,9.47,110.21
17591,5,8.48,109.44
17592,5,7.48,108.68
17593,5,6.82,108.17
17594,5,6.47,107.89
17595,5,5.42,107.06
17596,5,4.37,106.22
17597,5,3.31,105.39
17598,5,2.5,105.03
17599,5,2.12,104.86
17600,5,1.27,104.07
17601,5,1.27,103.97
17602,5,1.23,103.92
17603,5,1.15,103.72
17604,5,1.81,102.58
17605,5,2.3,101.83
17606,5,2.58,101.47
17607,5,3.39,100.36
17608,5,4.29,99.32
17609,5,5.2,98.28
17610,5,5.55,97.43
17611,5,5.64,97.01
17612,5,5.9,95.75
17613,5,5.65,94.59
17614,2,4.93,93.52
17615,2,4.45,92.8
17616,2,4.21,92.47
17617,2,3.5,91.5
17618,2,2.78,90.52
17619,2,2.07,89.55
17620,2,1.47,88.73
17621,2,1.35,88.57
17622,2,0.66,87.6
17623,2,-0.03,86.62
17624,2,-0.72,85.65
17625,2,-1.3,84.83
17626,2,-1.42,84.66
17627,2,-2.15,83.63
17628,2,-2.88,82.59
17629,2,-3.61,81.55
17630,2,-4.22,80.68
17631,2,-4.34,80.51
17632,2,-5.07,79.47
17633,2,-5.81,78.44
17634,2,-6.54,77.4
17635,2,-7.27,76.35
17636,2,-8.02,75.27
17637,2,-8.78,74.19
17638,2,-9.53,73.11
17639,2,-10.27,72.02
17640,2,-10.4,71.83
17641,2,-11.0,70.92
17642,2,-11.72,69.83
17643,2,-12.44,68.73
17644,2,-13.15,67.62
17645,2,-13.38,67.25
17646,2,-13.86,66.49
17647,2,-14.57,65.34
17648,2,-15.27,64.18
17649,2,-15.97,63.02
17650,2,-16.2,62.63
17651,2,-16.67,61.88
17652,2,-17.37,60.74
17653,6,-18.07,59.59
17654,6,-18.76,58.43
17655,6,-19.1,57.85
17656,6,-19.43,57.32
17657,6,-20.07,56.25
17658,6,-20.71,55.18
17659,6,-21.36,54.11
17660,6,-21.68,53.57
17661,6,-22.02,53.01
17662,6,-22.7,51.89
17663,6,-23.37,50.75
17664,6,-24.03,49.61
17665,6,-24.35,49.03
17666,6,-24.72,48.35
17667,6,-25.46,46.96
17668,6,-26.19,45.56
17669,6,-26.9,44.14
17670,6,-27.25,43.43
17671,6,-27.57,42.78
17672,6,-28.21,41.46
17673,6,-28.84,40.12
17674,6,-29.45,38.77
17675,6,-29.75,38.1
17676,6,-30.01,37.47
17677,6,-30.53,36.2
17678,6,-31.03,34.91
17679,6,-31.52,33.61
17680,6,-31.83,32.75
17681,6,-32.03,32.28
17682,6,-32.59,30.85
17683,6,-33.14,29.4
17684,6,-33.67,27.93
17685,6,-34.0,26.95
17686,6,-34.11,26.47
17687,1,-34.45,25.03
17688,1,-34.63,23.55
17689,1,-34.79,22.06
17690,1,-34.9,21.07
17691,1,-34.96,20.65
17692,1,-34.89,19.45
17693,1,-34.53,18.27
17694,1,-34.35,17.04
17695,1,-34.23,16.22
17696,1,-34.16,15.74
17697,1,-33.96,14.32
17698,1,-33.75,12.9
17699,1,-33.54,11.49
17700,1,-33.4,10.55
17701,1,-33.32,10.01
17702,1,-33.07,8.38
17703,1,-32.82,6.76
17704,1,-32.57,5.14
17705,1,-32.4,4.07
17706,1,-32.34,3.62
17707,1,-32.14,2.3
17708,1,-31.95,0.97
17709,1,-31.82,0.09
17710,1,-31.86,-0.63
17711,1,-31.98,-2.45
17712,1,-32.0,-2.7
17713,1,-32.09,-4.19
17714,1,-32.17,-5.69
17715,1,-32.26,-7.18
17716,1,-32.35,-8.68
17717,1,-32.44,-10.16
17718,4,-32.53,-11.64
17719,4,-32.61,-13.12
17720,4,-32.7,-14.6
17721,4,-32.72,-14.85
17722,4,-32.8,-16.1
17723,4,-32.89,-17.61
17724,4,-32.99,-19.12
17725,4,-33.08,-20.63
17726,4,-33.1,-20.88
17727,4,-33.17,-22.13
17728,4,-33.26,-23.63
17729,4,-33.35,-25.13
17730,4,-33.44,-26.63
17731,4,-33.45,-26.88
17732,4,-33.52,-28.13
17733,4,-33.61,-29.62
17734,4,-33.7,-31.12
17735,4,-33.79,-32.62
17736,4,-33.82,-33.12
17737,4,-33.88,-34.13
17738,4,-33.97,-35.66
17739,4,-34.06,-37.19
17740,4,-34.15,-38.72
17741,4,-34.2,-39.48
17742,4,-34.25,-40.23
17743,4,-34.34,-41.74
17744,4,-34.43,-43.24
17745,4,-34.52,-44.75
17746,4,-34.57,-45.5
17747,4,-34.61,-46.24
17748,4,-34.7,-47.73
17749,4,-34.79,-49.23
17750,4,-34.87,-50.72
17751,4,-34.92,-51.47
17752,4,-34.97,-52.3
17753,4,-35.07,-53.97
17754,4,-35.07,-55.63
17755,9,43.43,-8.5
17756,9,43.48,-9.22
17757,9,43.36,-10.65
17758,9,43.18,-11.83
17759,9,43.12,-12.12
17760,9,42.75,-13.8
17761,9,42.37,-15.48
17762,9,42.0,-17.14
17763,9,41.53,-18.43
17764,9,41.43,-18.68
17765,9,40.81,-20.18
17766,9,40.19,-21.66
17767,9,39.57,-23.12
17768,9,39.05,-24.33
17769,9,38.96,-24.55
17770,9,38.4,-25.86
17771,9,38.0,-26.8
17772,9,37.88,-27.26
17773,9,37.45,-28.93
17774,9,37.02,-30.58
17775,9,36.54,-32.12
17776,9,36.06,-33.64
17777,9,35.58,-35.16
17778,9,35.1,-36.67
17779,9,35.02,-36.92
17780,9,34.41,-37.95
17781,9,33.67,-39.16
17782,9,32.92,-40.36
17783,9,32.15,-41.54
17784,9,31.9,-41.92
17785,9,31.33,-42.4
17786,9,31.32,-42.42
17787,9,31.23,-42.56
17788,9,31.13,-42.71
17789,9,31.03,-42.85
17790,9,30.94,-43.0
17791,9,30.84,-43.14
17792,9,30.74,-43.28
17793,9,30.65,-43.43
17794,9,30.6,-43.5
17795,9,30.56,-43.54
17796,9,30.48,-43.62
17797,9,30.4,-43.7
17798,9,30.32,-43.78
17799,9,30.28,-43.82
17800,9,30.23,-43.83
17801,9,30.22,-43.83
17802,9,29.04,-43.5
17803,9,27.76,-43.14
17804,9,26.47,-42.79
17805,9,25.83,-42.62
17806,9,25.18,-42.44
17807,9,23.86,-42.09
17808,9,22.55,-41.75
17809,9,21.24,-41.4
17810,9,20.58,-41.23
17811,9,19.95,-41.07
17812,9,18.7,-40.75
17813,9,17.44,-40.43
17814,9,16.18,-40.11
17815,9,15.55,-39.95
17816,9,14.91,-39.79
17817,9,13.64,-39.47
17818,9,12.36,-39.16
17819,9,11.09,-38.84
17820,9,10.45,-38.68
17821,9,9.82,-38.52
17822,9,8.56,-38.21
17823,9,7.3,-37.89
17824,4,6.05,-37.57
17825,4,5.42,-37.42
17826,4,4.81,-37.27
17827,4,3.61,-36.98
17828,4,2.41,-36.7
17829,4,1.2,-36.41
17830,4,0.6,-36.27
17831,4,0.01,-36.12
17832,4,-1.18,-35.84
17833,4,-2.37,-35.55
17834,4,-3.56,-35.26
17835,4,-4.15,-35.12
17836,4,-4.71,-34.85
17837,4,-5.9,-34.53
17838,4,-7.15,-34.46
17839,4,-8.39,-34.44
17840,4,-9.02,-34.48
17841,4,-9.63,-34.78
17842,4,-10.74,-35.53
17843,4,-11.65,-36.57
17844,4,-12.55,-37.61
17845,4,-13.0,-38.13
17846,4,-13.08,-38.59
17847,9,55.73,20.97
17848,9,55.73,20.32
17849,9,55.75,18.39
17850,9,55.7,16.47
17851,9,55.52,14.9
17852,9,55.43,14.62
17853,9,54.85,13.03
17854,9,54.46,11.71
17855,9,54.52,11.47
17856,9,55.24,11.03
17857,9,56.03,11.07
17858,9,56.16,11.25
17859,9,57.05,11.71
17860,9,57.81,10.65
17861,9,57.58,8.87
17862,9,56.97,7.87
17863,9,56.84,7.77
17864,9,56.11,7.03
17865,9,55.39,6.29
17866,9,54.67,5.56
17867,9,54.08,4.95
17868,9,54.06,4.72
17869,9,53.6,3.61
17870,9,52.83,3.1
17871,9,52.04,2.65
17872,9,51.48,2.02
17873,9,51.36,1.85
17874,9,50.69,0.77
17875,9,50.39,-0.66
17876,9,50.14,-2.12
17877,9,49.88,-3.3
17878,9,49.84,-3.48
17879,9,49.55,-4.59
17880,9,49.14,-5.56
17881,9,48.52,-6.23
17882,9,47.83,-6.75
17883,9,46.93,-7.44
17884,9,46.04,-8.11
17885,9,45.13,-8.77
17886,9,44.23,-9.42
17887,9,43.27,-10.1
17888,9,42.21,-10.39
17889,9,41.18,-10.82
17890,9,40.14,-11.25
17891,9,39.97,-11.32
17892,9,39.04,-11.69
17893,9,37.92,-12.14
17894,9,36.8,-12.58
17895,9,35.69,-13.01
17896,9,35.5,-13.08
17897,9,34.6,-13.43
17898,9,33.51,-13.83
17899,9,32.43,-14.24
17900,9,31.35,-14.63
17901,9,31.17,-14.7
17902,9,30.25,-15.04
17903,9,29.14,-15.45
17904,9,28.18,-16.17
17905,9,27.14,-16.73
17906,9,26.97,-16.82
17907,9,26.07,-17.25
17908,9,25.0,-17.76
17909,9,23.92,-18.26
17910,9,22.85,-18.77
17911,9,22.67,-18.85
17912,9,21.81,-19.24
17913,9,20.78,-19.71
17914,9,19.75,-20.18
17915,9,18.72,-20.64
17916,9,18.55,-20.72
17917,9,17.68,-21.11
17918,9,16.63,-21.58
17919,9,15.59,-22.04
17920,9,14.54,-22.51
17921,9,14.37,-22.58
17922,9,13.49,-22.97
17923,9,12.43,-23.43
17924,9,11.38,-23.9
17925,9,10.33,-24.36
17926,9,10.15,-24.43
17927,9,9.27,-24.81
17928,9,8.22,-25.26
17929,9,7.17,-25.72
17930,9,6.12,-26.17
17931,9,5.77,-26.32
17932,4,5.06,-26.62
17933,4,4.0,-27.07
17934,4,2.94,-27.53
17935,4,1.89,-27.98
17936,4,1.53,-28.13
17937,4,0.82,-28.43
17938,4,-0.24,-28.88
17939,4,-1.3,-29.33
17940,4,-2.36,-29.78
17941,4,-2.72,-29.93
17942,4,-3.42,-30.23
17943,4,-4.49,-30.68
17944,4,-5.55,-31.13
17945,4,-6.6,-31.59
17946,4,-6.95,-31.75
17947,4,-7.63,-32.04
17948,4,-8.65,-32.48
17949,4,-9.67,-32.93
17950,4,-10.69,-33.37
17951,4,-11.03,-33.52
17952,4,-11.71,-33.81
17953,4,-12.71,-34.25
17954,4,-13.72,-34.69
17955,4,-14.73,-35.13
17956,4,-15.23,-35.35
17957,4,-15.73,-35.57
17958,4,-16.73,-36.01
17959,4,-17.72,-36.46
